original_tweet,input_text,candidate_summary,reference_summary,reward,relevance,tweet_relevance,context_relevance,factuality,minicheck_support_probability,minicheck_predicted_label,role_coverage,urgency,role,disaster_type,information_type,tweet_id,source_row_id
Sydney Fires Caused by People and Nature http://t.co/NaaHqGR6zf,"Responder Roles: Police
Disaster Type: Wildfire
Tweet: Sydney Fires Caused by People and Nature http://t.co/NaaHqGR6zf
Secondary Annotations: DCC
Information Type: Other Useful Information",Police should assess public safety threats from the reported causes of the fires and coordinate with DCC for response efforts.,,0.5786426474153996,0.7411152094602584,0.7008865177631378,0.83498215675354,0.47700929641723633,0.47700929641723633,0,1.0,0.0,Police,Wildfire,Other Useful Information,2550,9792
@NBCNews: Death toll at 50 as 30 missing now presumed dead in Quebec train crash; engineer suspended http://t.co/LJD4G1GFYc,"Responder Roles: Police, EMS
Disaster Type: Derailment
Tweet: @NBCNews: Death toll at 50 as 30 missing now presumed dead in Quebec train crash; engineer suspended http://t.co/LJD4G1GFYc
Secondary Annotations: CPU, MMU
Information Type: Affected individuals","Police should assess scene security and potential criminal activity, while EMS prepares for possible triage and transport of casualties.",,0.5867670383801062,0.6739099726080895,0.6187591105699539,0.802595317363739,0.4702608585357666,0.4702608585357666,0,0.6666666666666666,0.5,Police/EMS,Derailment,Affected individuals,2551,16668
RT @BreakingNews: Update: Police raise death toll to 85 in earthquake in central Philippines - @AP,"Responder Roles: EMS
Disaster Type: Earthquake
Tweet: RT @BreakingNews: Update: Police raise death toll to 85 in earthquake in central Philippines - @AP
Secondary Annotations: MMU
Information Type: Affected individuals","Following the earthquake, EMS should prioritize medical response for the reported casualties, with a focus on affected individuals.",,0.7809617991000414,0.7367194578051567,0.709053710103035,0.8012728691101074,0.49243995547294617,0.49243995547294617,0,1.0,1.0,EMS,Earthquake,Affected individuals,2552,10325
RT @HeadIineNews: LAPD now reporting Ex-NSA chief Michael Hayden shot dead at #LAX Radical Christian group claims responsibility on its web…,"Responder Roles: EMS
Disaster Type: Shootings
Tweet: RT @HeadIineNews: LAPD now reporting Ex-NSA chief Michael Hayden shot dead at #LAX Radical Christian group claims responsibility on its web…
Secondary Annotations: MMU
Information Type: Affected individuals",Assess potential casualties and medical needs at the scene; prepare for possible triage and patient transport.,,0.7355408222973348,0.6219283133745194,0.5803392231464386,0.7189695239067078,0.4714636504650116,0.4714636504650116,0,1.0,1.0,EMS,Shootings,Affected individuals,2553,15125
RT @LiveTrafficSyd: LEPPINGTON: #CamdenValleyWay is closed in both directions between Cowpasture Rd and Denham Court Rd due to #nswfires. S…,"Responder Roles: Police
Disaster Type: Wildfire
Tweet: RT @LiveTrafficSyd: LEPPINGTON: #CamdenValleyWay is closed in both directions between Cowpasture Rd and Denham Court Rd due to #nswfires. S…
Secondary Annotations: TEU
Information Type: Caution and advice",Police should assess traffic control needs and ensure safe access around Camden Valley Way due to reported wildfire-related road closures.,,0.7747261327505112,0.7257011353969574,0.7113767266273499,0.759124755859375,0.4829229414463043,0.4829229414463043,0,1.0,1.0,Police,Wildfire,Caution and advice,2554,9028
"#USGS M 4.0, 53km S of Adak, Alaska http://t.co/vcSRNabT #earthquake","Responder Roles: Police
Disaster Type: Earthquake
Tweet: #USGS M 4.0, 53km S of Adak, Alaska http://t.co/vcSRNabT #earthquake
Secondary Annotations: DCC
Information Type: Not labeled",Police should monitor for public safety threats and assess crowd control needs following the reported earthquake.,,0.43183337889611717,0.6671454384922981,0.6254163235425949,0.764513373374939,0.47332990169525146,0.47332990169525146,0,0.0,0.4,Police,Earthquake,Not labeled,2555,2558
RT @RT_com: UPDATE: At least 85 killed after 7.1 quake hits southern Philippines http://t.co/jWhCGNnIwR @MrVop,"Responder Roles: EMS
Disaster Type: Earthquake
Tweet: RT @RT_com: UPDATE: At least 85 killed after 7.1 quake hits southern Philippines http://t.co/jWhCGNnIwR @MrVop
Secondary Annotations: MMU
Information Type: Affected individuals","Given the reported fatalities from the earthquake, EMS should prioritize medical response and casualty assessment in the affected region.",,0.7699872697144747,0.7209940835833549,0.6791981011629105,0.8185180425643921,0.4705573618412018,0.4705573618412018,0,1.0,1.0,EMS,Earthquake,Affected individuals,2556,10323
Child injured in yesterday's tree fall beside Kedron Brook has died. He was 3 years old. #bigwet @abcnews,"Responder Roles: Police
Disaster Type: Floods
Tweet: Child injured in yesterday's tree fall beside Kedron Brook has died. He was 3 years old. #bigwet @abcnews
Secondary Annotations: DCC
Information Type: Affected individuals",Police should assess scene security and crowd control needs following the child's reported death near Kedron Brook.,,0.7663461524248123,0.7095425307750702,0.7225531041622162,0.6791845262050629,0.472025066614151,0.472025066614151,0,1.0,1.0,Police,Floods,Affected individuals,2557,19821
The high cost of cheap labor: Bangladesh factory collapse victims found in final embrace (IMAGE) http://t.co/a5JZrF54eL,"Responder Roles: Police
Disaster Type: Collapse
Tweet: The high cost of cheap labor: Bangladesh factory collapse victims found in final embrace (IMAGE) http://t.co/a5JZrF54eL
Secondary Annotations: DCC
Information Type: Other Useful Information",Police should assess crowd control needs and coordinate with DCC for safety at the collapse site.,,0.7559883226454258,0.678051409125328,0.6184140741825104,0.8172051906585693,0.4746813178062439,0.4746813178062439,0,1.0,1.0,Police,Collapse,Other Useful Information,2558,23653
RT @Annie__McGuire: Police ask members of public with photos or video of events at the #Clutha to send it to: glasgowhelicopterincident@sco…,"Responder Roles: Police
Disaster Type: Crash
Tweet: RT @Annie__McGuire: Police ask members of public with photos or video of events at the #Clutha to send it to: glasgowhelicopterincident@sco…
Secondary Annotations: DCC
Information Type: Other Useful Information",Police should evaluate public photos and videos related to the crash for evidence and situational context.,,0.5785900044441223,0.7390115141868591,0.7303957939147949,0.7591148614883423,0.4797438979148865,0.4797438979148865,0,0.0,1.0,Police,Crash,Other Useful Information,2559,14470
"RT @MMDA: FLOOD UPDATE(ALONG MANILA) as of 9:30 AM, Lagusnilad-NOT passable to ALL types of vehicles. Infront of (cont) http://t.co/KnRNUhi…","Responder Roles: Police
Disaster Type: Floods
Tweet: RT @MMDA: FLOOD UPDATE(ALONG MANILA) as of 9:30 AM, Lagusnilad-NOT passable to ALL types of vehicles. Infront of (cont) http://t.co/KnRNUhi…
Secondary Annotations: DCC
Information Type: Infrastructure and utilities",Police should assess traffic control measures at Lagusnilad to ensure safe access routes for emergency vehicles amid flooding.,,0.583791290819645,0.7544886231422424,0.7658699154853821,0.7279322743415833,0.4788810908794403,0.4788810908794403,0,0.0,1.0,Police,Floods,Infrastructure and utilities,2560,17805
RT @LiveTrafficNSW: LITHGOW TO BELL: #BellsLineOfRoad is OPEN again in both directions after being closed due to #nswfires earlier.,"Responder Roles: Police
Disaster Type: Wildfire
Tweet: RT @LiveTrafficNSW: LITHGOW TO BELL: #BellsLineOfRoad is OPEN again in both directions after being closed due to #nswfires earlier.
Secondary Annotations: DCC
Information Type: Infrastructure and utilities","Police should monitor traffic on Bells Line of Road, now open after wildfire-related closure, ensuring safety for travelers.",,0.5855067113041879,0.7558413684368134,0.7786533236503601,0.7026134729385376,0.4838489294052124,0.4838489294052124,0,0.0,1.0,Police,Wildfire,Infrastructure and utilities,2561,9036
#Gov20 News - Forest Service calls in Air Force tankers to battle Colorado fires http://t.co/QTY8ziQn,"Responder Roles: Firefighter
Disaster Type: Wildfire
Tweet: #Gov20 News - Forest Service calls in Air Force tankers to battle Colorado fires http://t.co/QTY8ziQn
Secondary Annotations: FC
Information Type: Other Useful Information",Firefighters should evaluate air support and integrate aerial resources for effective wildfire containment in Colorado.,,0.7900663590431214,0.7721068918704986,0.772663414478302,0.7708083391189575,0.47931578755378723,0.47931578755378723,0,1.0,1.0,Firefighter,Wildfire,Other Useful Information,2562,472
"RT @BBCWorld: Central Philippines earthquake measuring 7.2 magnitude kills at least 20 people, reports say http://t.co/hABp7Bg2jQ","Responder Roles: Police, Firefighter, EMS
Disaster Type: Earthquake
Tweet: RT @BBCWorld: Central Philippines earthquake measuring 7.2 magnitude kills at least 20 people, reports say http://t.co/hABp7Bg2jQ
Secondary Annotations: DCC, USAR, MMU
Information Type: Affected individuals","Police should ensure scene security, firefighters may need to conduct search and rescue, and EMS should prepare for medical response to injuries.",,0.6246519739925862,0.6397048681974411,0.5775409638881683,0.7847539782524109,0.483021080493927,0.483021080493927,0,1.0,0.4,Police/Firefighter/EMS,Earthquake,Affected individuals,2563,10159
"AU-blog: Devastating floods strike Queensland, disaster declared: People look at a boat that has been washed up onto… http://t.co/yTy1up6O","Responder Roles: Police
Disaster Type: Floods
Tweet: AU-blog: Devastating floods strike Queensland, disaster declared: People look at a boat that has been washed up onto… http://t.co/yTy1up6O
Secondary Annotations: DCC
Information Type: Caution and advice",Police should assess crowd control needs and monitor for potential criminal activity amid the flood situation in Queensland.,,0.44243809796869754,0.7002008184790611,0.6821895837783813,0.7422270327806473,0.4694712460041046,0.4694712460041046,0,0.0,0.4,Police,Floods,Caution and advice,2564,19486
"RT @YoshikiOfficial: Я надеюсь, что вы хорошо.. http://t.co/LaWJIoZb I hope you are ok.. Meteor shower hits Russia  隕石落下、 ロシアのみんなの無事を祈る！","Responder Roles: Police
Disaster Type: Meteorite
Tweet: RT @YoshikiOfficial: Я надеюсь, что вы хорошо.. http://t.co/LaWJIoZb I hope you are ok.. Meteor shower hits Russia  隕石落下、 ロシアのみんなの無事を祈る！
Secondary Annotations: DCC
Information Type: Sympathy and support",Police should monitor public sentiment and assess potential crowd reactions to the meteor shower event.,,0.46108734399080276,0.6954792976379394,0.6668084859848022,0.7623778581619263,0.4706783592700958,0.4706783592700958,0,0.0,0.5,Police,Meteorite,Sympathy and support,2565,20476
RT @c4marcus: Image here from @Janney_h appears to confirm it is indeed police helicopter involved in Glasgow crash: http://t.co/BySlVrh2aM,"Responder Roles: Police
Disaster Type: Crash
Tweet: RT @c4marcus: Image here from @Janney_h appears to confirm it is indeed police helicopter involved in Glasgow crash: http://t.co/BySlVrh2aM
Secondary Annotations: DCC
Information Type: Other Useful Information",Police should assess the helicopter crash situation and coordinate with DCC for effective emergency response and public safety measures.,,0.7834982372820377,0.7557012587785721,0.7288675010204315,0.8183133602142334,0.47601118683815,0.47601118683815,0,1.0,1.0,Police,Crash,Other Useful Information,2566,13914
RT @Telegraph: Watch live: Los Angeles International Airport evacuated after shots fired http://t.co/CeCBbTFdzF #LAX,"Responder Roles: EMS
Disaster Type: Shootings
Tweet: RT @Telegraph: Watch live: Los Angeles International Airport evacuated after shots fired http://t.co/CeCBbTFdzF #LAX
Secondary Annotations: MMU
Information Type: Infrastructure and utilities",Responders should assess potential injuries from the shooting incident at LAX and prepare for triage and transport needs.,,0.3717157614976167,0.7267850205302238,0.7307022213935852,0.7176448851823807,0.4693640172481537,0.4693640172481537,0,0.0,0.0,EMS,Shootings,Infrastructure and utilities,2567,15055
RT @originaljoes: OJ's on 4th St is doing a free BBQ today for any evacuees and workers! Please RT. #yycflood #yyc http://t.co/LbV18j5Bz0,"Responder Roles: Police
Disaster Type: Floods
Tweet: RT @originaljoes: OJ's on 4th St is doing a free BBQ today for any evacuees and workers! Please RT. #yycflood #yyc http://t.co/LbV18j5Bz0
Secondary Annotations: DCC
Information Type: Donations and volunteering",Police should oversee crowd and traffic management at the BBQ for evacuees and workers during the flood response.,,0.4477086468786001,0.7145004644989967,0.712661474943161,0.7187914401292801,0.47053393721580505,0.47053393721580505,0,0.0,0.4,Police,Floods,Donations and volunteering,2568,8342
RT @BBCBreaking: Police confirm number of casualties in Glasgow #helicopter crash http://t.co/jcW9h2aWd5,"Responder Roles: Police, EMS
Disaster Type: Crash
Tweet: RT @BBCBreaking: Police confirm number of casualties in Glasgow #helicopter crash http://t.co/jcW9h2aWd5
Secondary Annotations: DCC, MMU
Information Type: Affected individuals","Police should assess casualties and coordinate response, while EMS prepares for medical support and transport.",,0.6083973995347818,0.7202260583639144,0.6948172152042389,0.7795133590698242,0.4919397830963135,0.4919397830963135,0,0.6666666666666666,0.5,Police/EMS,Crash,Affected individuals,2569,14149
RT @UNGCCritics: Bangladesh factory collapse kills at least 87 people. MANGO labels found in ruins: http://t.co/XTOXFRnR6S,"Responder Roles: Firefighter, EMS
Disaster Type: Collapse
Tweet: RT @UNGCCritics: Bangladesh factory collapse kills at least 87 people. MANGO labels found in ruins: http://t.co/XTOXFRnR6S
Secondary Annotations: USAR, MMU
Information Type: Affected individuals","Firefighters should assess for trapped individuals, while EMS prepares for casualties and medical support in the collapse area.",,0.7482454483211041,0.6541421979665756,0.5913157165050507,0.8007373213768005,0.4771827161312103,0.4771827161312103,0,1.0,1.0,Firefighter/EMS,Collapse,Affected individuals,2570,22724
"Costa Rica #Earthquake, Magnitude 7.9 Damn Mayan Prophecies!","Responder Roles: Police, Firefighter
Disaster Type: Earthquake
Tweet: Costa Rica #Earthquake, Magnitude 7.9 Damn Mayan Prophecies!
Secondary Annotations: DCC, USAR
Information Type: Other Useful Information",Police should assess public safety threats while firefighters prepare for structural damage and potential rescues after the earthquake.,,0.5329078856855631,0.6637506529688835,0.601526215672493,0.8089410066604614,0.48238062858581543,0.48238062858581543,0,0.5,0.4,Police/Firefighter,Earthquake,Other Useful Information,2571,1913
"I have it on good authority that most of Colorado’s Front Range is on fire. Many displaced families, little relief in sight. So sad to hear.","Responder Roles: Firefighter
Disaster Type: Wildfire
Tweet: I have it on good authority that most of Colorado’s Front Range is on fire. Many displaced families, little relief in sight. So sad to hear.
Secondary Annotations: FC
Information Type: Affected individuals","Firefighters should assess fire spread and containment needs in Colorado's Front Range, prioritizing support for displaced families.",,0.8000238902866841,0.8056637793779372,0.8175269663333893,0.7779830098152161,0.4721662700176239,0.4721662700176239,0,1.0,1.0,Firefighter,Wildfire,Affected individuals,2572,408
RT @cnnbrk: Police: Several firefighters still missing after Texas fertilizer plant blast. http://t.co/hZFgfAaI3i,"Responder Roles: Firefighter
Disaster Type: Explosion
Tweet: RT @cnnbrk: Police: Several firefighters still missing after Texas fertilizer plant blast. http://t.co/hZFgfAaI3i
Secondary Annotations: USAR
Information Type: Affected individuals",Firefighters should prioritize search and rescue for potentially trapped individuals following the explosion at the Texas fertilizer plant.,,0.805456492304802,0.8211184442043303,0.8514779210090637,0.7502796649932861,0.47226014733314514,0.47226014733314514,0,1.0,1.0,Firefighter,Explosion,Affected individuals,2573,27536
"Shots fired at LAX, airport evacuated: ABC7 in Los Angeles reports that a TSA employee was shot at a security... http://t.co/QbF0KOtN7s","Responder Roles: Police, EMS
Disaster Type: Shootings
Tweet: Shots fired at LAX, airport evacuated: ABC7 in Los Angeles reports that a TSA employee was shot at a security... http://t.co/QbF0KOtN7s
Secondary Annotations: CPU, MMU
Information Type: Affected individuals","Police should secure the airport perimeter, while EMS prepares for potential casualties from the reported shooting at LAX.",,0.39458238497376436,0.7822010606527328,0.8072192668914795,0.7238252460956573,0.4832480549812317,0.4832480549812317,0,0.0,0.0,Police/EMS,Shootings,Affected individuals,2574,15079
Russian Meteor Explosion Not Caused by Asteroid Flyby: The meteor explosion over Russia that injured more than 5... http://t.co/uRBbqTKK,"Responder Roles: Police, EMS
Disaster Type: Meteorite
Tweet: Russian Meteor Explosion Not Caused by Asteroid Flyby: The meteor explosion over Russia that injured more than 5... http://t.co/uRBbqTKK
Secondary Annotations: DCC, MMU
Information Type: Affected individuals","Police should assess crowd control needs, while EMS prepares for medical response to injuries from the meteor explosion.",,0.685692225707074,0.6684838868677616,0.6107137426733971,0.8032808899879456,0.47355812788009644,0.47355812788009644,0,0.6666666666666666,1.0,Police/EMS,Meteorite,Affected individuals,2575,20698
Please pray for Colorado Springs. Our city is on fire.,"Responder Roles: Firefighter
Disaster Type: Wildfire
Tweet: Please pray for Colorado Springs. Our city is on fire.
Secondary Annotations: FC
Information Type: Sympathy and support",Firefighters should assess fire spread risks and potential containment strategies in Colorado Springs as the situation develops.,,0.7756799465417862,0.7363620162010192,0.7261525988578796,0.7601839900016785,0.4718129634857178,0.4718129634857178,0,1.0,1.0,Firefighter,Wildfire,Sympathy and support,2576,569
RT @TODAYonline: #sghaze update: The NEA's 3-hour PSI reading at 2pm is at 78. PM2.5 concentration is at 70-91 http://t.co/Ydn6RLoOAr,"Responder Roles: Firefighter
Disaster Type: Haze
Tweet: RT @TODAYonline: #sghaze update: The NEA's 3-hour PSI reading at 2pm is at 78. PM2.5 concentration is at 70-91 http://t.co/Ydn6RLoOAr
Secondary Annotations: HAZMAT
Information Type: Other Useful Information",Firefighters should assess potential hazardous material exposure from haze and monitor air quality for readiness.,,0.748021618835628,0.6485538817942142,0.5745583400130272,0.8212101459503174,0.4841110408306122,0.4841110408306122,0,1.0,1.0,Firefighter,Haze,Other Useful Information,2577,24761
Jamie's fine. Class canceled today at #CUBoulder. RT Flash floods kill at least 2 in Colorado http://t.co/i62gtcNMK2 via @USATODAY,"Responder Roles: Police
Disaster Type: Floods
Tweet: Jamie's fine. Class canceled today at #CUBoulder. RT Flash floods kill at least 2 in Colorado http://t.co/i62gtcNMK2 via @USATODAY
Secondary Annotations: DCC
Information Type: Affected individuals",Police should monitor crowd control and public safety in areas affected by reported flash floods and class cancellations.,,0.4606910266727209,0.6778685346245765,0.6332873553037643,0.7818912863731384,0.49374815821647644,0.49374815821647644,0,0.0,0.5,Police,Floods,Affected individuals,2578,12959
Fire brings Colorado Springs evacuations  http://t.co/D4snpVKU,"Responder Roles: Firefighter
Disaster Type: Wildfire
Tweet: Fire brings Colorado Springs evacuations  http://t.co/D4snpVKU
Secondary Annotations: USAR
Information Type: Affected individuals","Firefighters should evaluate evacuation requirements and fire spread in Colorado Springs, coordinating with USAR for potential rescues.",,0.8124781501293182,0.8377803683280944,0.8584781885147095,0.7894854545593262,0.4770200848579407,0.4770200848579407,0,1.0,1.0,Firefighter,Wildfire,Affected individuals,2579,592
MannyVillarC5 Russian scientists recover meteor fragments http://t.co/eGSDZ8HZ,"Responder Roles: Police
Disaster Type: Meteorite
Tweet: MannyVillarC5 Russian scientists recover meteor fragments http://t.co/eGSDZ8HZ
Secondary Annotations: DCC
Information Type: Other Useful Information",Police should monitor for public safety concerns during meteorite recovery operations by Russian scientists.,,0.49723783209919925,0.7907467931509018,0.7917689383029938,0.7883617877960205,0.48190581798553467,0.48190581798553467,0,0.0,0.5,Police,Meteorite,Other Useful Information,2580,21521
Ka init gud ang bagyo :/ #PabloPH,"Responder Roles: EMS
Disaster Type: Typhoon
Tweet: Ka init gud ang bagyo :/ #PabloPH
Secondary Annotations: CERT, MMU
Information Type: Not applicable",Assess potential medical needs and coordinate community support in response to the typhoon's impact.,,0.6329370802082122,0.6150016289204359,0.5555096752941608,0.7538161873817444,0.4707460403442383,0.4707460403442383,0,1.0,0.5,EMS,Typhoon,Not applicable,2581,6236
RT @SkyNewsBreak: AP: Law enforcement officials say an arrest is imminent following the Boston marathon bombings,"Responder Roles: Police
Disaster Type: Bombings
Tweet: RT @SkyNewsBreak: AP: Law enforcement officials say an arrest is imminent following the Boston marathon bombings
Secondary Annotations: CPU
Information Type: Other Useful Information",Police should prepare for crowd control and assess threats as an arrest related to the bombings is imminent.,,0.6763972689211368,0.7967044800519942,0.8174088895320892,0.7483941912651062,0.47020280361175537,0.47020280361175537,0,1.0,0.4,Police,Bombings,Other Useful Information,2582,11472
RT @AssedBaig: 16-year-old arrested over comments made online after helicopter crash. Allegedly posted racist and sectarian comments on soc…,"Responder Roles: Police
Disaster Type: Crash
Tweet: RT @AssedBaig: 16-year-old arrested over comments made online after helicopter crash. Allegedly posted racist and sectarian comments on soc…
Secondary Annotations: CPU
Information Type: Other Useful Information",Police should evaluate online threats linked to the helicopter crash and maintain security at the scene.,,0.56573018476367,0.7082365125417709,0.6788348257541656,0.7768404483795166,0.47138962149620056,0.47138962149620056,0,0.0,1.0,Police,Crash,Other Useful Information,2583,14634
"Rangers, fans helping West, Texas http://t.co/dXHHrJM71r","Responder Roles: Police
Disaster Type: Explosion
Tweet: Rangers, fans helping West, Texas http://t.co/dXHHrJM71r
Secondary Annotations: DCC
Information Type: Donations and volunteering",Police should monitor crowd dynamics and ensure safety as fans assist in the aftermath of the explosion.,,0.5374598714709282,0.6253393471240997,0.5814941078424454,0.7276449054479599,0.47436439990997314,0.47436439990997314,0,0.0,1.0,Police,Explosion,Donations and volunteering,2584,27801
#PRAYFORWACO #PRAYFORTEXAS CNN is sayig 5-15 dead,"Responder Roles: EMS
Disaster Type: Explosion
Tweet: #PRAYFORWACO #PRAYFORTEXAS CNN is sayig 5-15 dead
Secondary Annotations: MMU
Information Type: Affected individuals",Assess potential casualties and prioritize medical response for reported fatalities from the explosion.,,0.7473482961207628,0.651761232316494,0.5878394395112991,0.800912082195282,0.4769274592399597,0.4769274592399597,0,1.0,1.0,EMS,Explosion,Affected individuals,2585,27426
RT @NTrekker: http://t.co/S8JsMdH4sD 500 feared dead in Bangladesh collapse: Bangladesh rescuers say that more than 500 peopl... http://t.c…,"Responder Roles: Police, Firefighter
Disaster Type: Collapse
Tweet: RT @NTrekker: http://t.co/S8JsMdH4sD 500 feared dead in Bangladesh collapse: Bangladesh rescuers say that more than 500 peopl... http://t.c…
Secondary Annotations: DCC, USAR
Information Type: Affected individuals","Police should manage crowd control and assess for criminal activity, while firefighters prepare for search and rescue operations in the collapse.",,0.5479151652008295,0.6554546102881431,0.6031538099050522,0.7774898111820221,0.4740242063999176,0.4740242063999176,0,0.5,0.5,Police/Firefighter,Collapse,Affected individuals,2586,23150
"Colorado Floods: Thousands of Gas, Oil Wells May Contaminate Water http://t.co/AaT8sXni14","Responder Roles: Police
Disaster Type: Floods
Tweet: Colorado Floods: Thousands of Gas, Oil Wells May Contaminate Water http://t.co/AaT8sXni14
Secondary Annotations: DCC
Information Type: Infrastructure and utilities","Police should evaluate contamination risks to water sources from gas and oil wells amid Colorado floods, coordinating with DCC for response.",,0.8171422107517718,0.847239127755165,0.8745972216129303,0.7834035754203796,0.48243406414985657,0.48243406414985657,0,1.0,1.0,Police,Floods,Infrastructure and utilities,2587,13445
"RT @downtownboulder: Some help due 2 #FlagStaffFire: E.Boulder Rec cent., emergency op cent.: 303-413-7730, pet hosp.: 303-499-5335, @Hu ...","Responder Roles: Firefighter
Disaster Type: Wildfire
Tweet: RT @downtownboulder: Some help due 2 #FlagStaffFire: E.Boulder Rec cent., emergency op cent.: 303-413-7730, pet hosp.: 303-499-5335, @Hu ...
Secondary Annotations: FC
Information Type: Not labeled",Firefighters should evaluate fire spread risks and containment strategies near the emergency operation center referenced in the tweet.,,0.7490285845100879,0.6589669972658158,0.624425858259201,0.73956298828125,0.47356054186820984,0.47356054186820984,0,1.0,1.0,Firefighter,Wildfire,Not labeled,2588,556
"Dhaka collapse toll passes 1,000: The death toll from Bangladesh's worst industrial accident passes 1,000, as ... http://t.co/6NpvwuLv1u","Responder Roles: Police
Disaster Type: Collapse
Tweet: Dhaka collapse toll passes 1,000: The death toll from Bangladesh's worst industrial accident passes 1,000, as ... http://t.co/6NpvwuLv1u
Secondary Annotations: DCC
Information Type: Affected individuals","Police should assess crowd control needs and potential criminal activity in response to the collapse with over 1,000 reported fatalities.",,0.5608055275678634,0.6945653080940246,0.6560179591178894,0.7845091223716736,0.47083067893981934,0.47083067893981934,0,0.0,1.0,Police,Collapse,Affected individuals,2589,23584
RT @UNICEF: #Haiyan has affected 11.3m ppl-4m of them children! We’re working around the clock to get them safe water! http://t.co/TwG4vnRm…,"Responder Roles: Police
Disaster Type: Typhoon
Tweet: RT @UNICEF: #Haiyan has affected 11.3m ppl-4m of them children! We’re working around the clock to get them safe water! http://t.co/TwG4vnRm…
Secondary Annotations: DCC
Information Type: Affected individuals",Police should assess crowd control needs and coordinate with DCC due to the large affected population from the typhoon.,,0.6641708531975745,0.7050872385501861,0.6507971286773682,0.8317641615867615,0.46956127882003784,0.46956127882003784,0,1.0,0.5,Police,Typhoon,Affected individuals,2590,26448
RT @ThatGirl_jen217: THERE WAS A EXPLOSION IN TEXAS !,"Responder Roles: Police
Disaster Type: Explosion
Tweet: RT @ThatGirl_jen217: THERE WAS A EXPLOSION IN TEXAS !
Secondary Annotations: DCC
Information Type: Infrastructure and utilities",Police should assess threats and coordinate response efforts due to the reported explosion in Texas.,,0.5871055784821511,0.7579365849494933,0.7410194277763367,0.7974099516868591,0.48731109499931335,0.48731109499931335,0,0.0,1.0,Police,Explosion,Infrastructure and utilities,2591,27234
"RT @jack_bradley95: Boston bombings and shootings, letter bombs in Germany, Texas explosion, 7.0 earthquake off Japan- this week has not ...","Responder Roles: Police
Disaster Type: Explosion
Tweet: RT @jack_bradley95: Boston bombings and shootings, letter bombs in Germany, Texas explosion, 7.0 earthquake off Japan- this week has not ...
Secondary Annotations: DCC
Information Type: Other Useful Information",Police should assess threats from reported explosions and coordinate with DCC for effective public safety measures.,,0.5796964190900326,0.7448834329843521,0.7020392119884491,0.8448532819747925,0.47594887018203735,0.47594887018203735,0,1.0,0.0,Police,Explosion,Other Useful Information,2592,27721
"RT @SeverePlains: #HighParkFire now most destructive in #COFire history, taking 181 homes. Now over 55k acres w/ $10.8M in damage: http: ...","Responder Roles: Firefighter
Disaster Type: Wildfire
Tweet: RT @SeverePlains: #HighParkFire now most destructive in #COFire history, taking 181 homes. Now over 55k acres w/ $10.8M in damage: http: ...
Secondary Annotations: FC
Information Type: Infrastructure and utilities",Firefighters should focus on fire containment and protecting structures as the High Park Fire has caused significant damage and loss of homes.,,0.7924367094039917,0.7741475641727448,0.7693856954574585,0.7852585911750793,0.48594024777412415,0.48594024777412415,0,1.0,1.0,Firefighter,Wildfire,Infrastructure and utilities,2593,239
RT if you know anyone in the area. MT @weathernetwork High River flood evacuee frantic over lost cat http://t.co/ARnfPdh7f1 #YYCFlood,"Responder Roles: Police, EMS
Disaster Type: Floods
Tweet: RT if you know anyone in the area. MT @weathernetwork High River flood evacuee frantic over lost cat http://t.co/ARnfPdh7f1 #YYCFlood
Secondary Annotations: DCC, MMU
Information Type: Affected individuals","Police should assess crowd control and evacuation needs, while EMS prepares for medical assistance for evacuees.",,0.4504897768050432,0.6647047087550163,0.6266639977693558,0.7534663677215576,0.47137251496315,0.47137251496315,0,0.5,0.0,Police/EMS,Floods,Affected individuals,2594,8616
"RT @ColoradoRapids: Photo of #FlagStaffFire in Boulder as seen from @DSGPark at 4pm MT. So many wildfires throughout Colorado rt now,  h ...","Responder Roles: Firefighter
Disaster Type: Wildfire
Tweet: RT @ColoradoRapids: Photo of #FlagStaffFire in Boulder as seen from @DSGPark at 4pm MT. So many wildfires throughout Colorado rt now,  h ...
Secondary Annotations: FC
Information Type: Other Useful Information","Firefighters should assess fire spread and smoke conditions from the FlagStaffFire, monitoring for structural danger and potential evacuations.",,0.6831944132596254,0.7606799587607384,0.7483737021684647,0.7893945574760437,0.467825710773468,0.467825710773468,0,0.5,1.0,Firefighter,Wildfire,Other Useful Information,2595,483
"RT @BBCBreaking: At least 4 people dead and dozens hurt in New York City train derailment, say US media http://t.co/pQkBRmZAL4","Responder Roles: Police, Firefighter, EMS
Disaster Type: Derailment
Tweet: RT @BBCBreaking: At least 4 people dead and dozens hurt in New York City train derailment, say US media http://t.co/pQkBRmZAL4
Secondary Annotations: DCC, USAR, MMU
Information Type: Affected individuals","Police should manage crowd control, firefighters may need to conduct search and rescue, and EMS must prepare for triage and transport of the injured.",,0.6785975974798202,0.6837753057479858,0.6537594199180603,0.7538123726844788,0.47710496187210083,0.47710496187210083,0,0.6,1.0,Police/Firefighter/EMS,Derailment,Affected individuals,2596,18073
